SK_ID_CURR	TARGET	NAME_CONTRACT_TYPE	CODE_GENDER	FLAG_OWN_CAR	FLAG_OWN_REALTY	CNT_CHILDREN	AMT_INCOME_TOTAL	AMT_CREDIT	AMT_ANNUITY	AMT_GOODS_PRICE	NAME_TYPE_SUITE	NAME_INCOME_TYPE	NAME_EDUCATION_TYPE	NAME_FAMILY_STATUS	NAME_HOUSING_TYPE	REGION_POPULATION_RELATIVE	DAYS_BIRTH	DAYS_EMPLOYED	DAYS_REGISTRATION	DAYS_ID_PUBLISH	OWN_CAR_AGE	FLAG_MOBIL	FLAG_EMP_PHONE	FLAG_WORK_PHONE	FLAG_CONT_MOBILE	FLAG_PHONE	FLAG_EMAIL	OCCUPATION_TYPE	CNT_FAM_MEMBERS	REGION_RATING_CLIENT	REGION_RATING_CLIENT_W_CITY	WEEKDAY_APPR_PROCESS_START	HOUR_APPR_PROCESS_START	REG_REGION_NOT_LIVE_REGION	REG_REGION_NOT_WORK_REGION	LIVE_REGION_NOT_WORK_REGION	REG_CITY_NOT_LIVE_CITY	REG_CITY_NOT_WORK_CITY	LIVE_CITY_NOT_WORK_CITY	ORGANIZATION_TYPE	EXT_SOURCE_1	EXT_SOURCE_2	EXT_SOURCE_3	APARTMENTS_AVG	BASEMENTAREA_AVG	YEARS_BEGINEXPLUATATION_AVG	YEARS_BUILD_AVG	COMMONAREA_AVG	ELEVATORS_AVG	ENTRANCES_AVG	FLOORSMAX_AVG	FLOORSMIN_AVG	LANDAREA_AVG	LIVINGAPARTMENTS_AVG	LIVINGAREA_AVG	NONLIVINGAPARTMENTS_AVG	NONLIVINGAREA_AVG	APARTMENTS_MODE	BASEMENTAREA_MODE	YEARS_BEGINEXPLUATATION_MODE	YEARS_BUILD_MODE	COMMONAREA_MODE	ELEVATORS_MODE	ENTRANCES_MODE	FLOORSMAX_MODE	FLOORSMIN_MODE	LANDAREA_MODE	LIVINGAPARTMENTS_MODE	LIVINGAREA_MODE	NONLIVINGAPARTMENTS_MODE	NONLIVINGAREA_MODE	APARTMENTS_MEDI	BASEMENTAREA_MEDI	YEARS_BEGINEXPLUATATION_MEDI	YEARS_BUILD_MEDI	COMMONAREA_MEDI	ELEVATORS_MEDI	ENTRANCES_MEDI	FLOORSMAX_MEDI	FLOORSMIN_MEDI	LANDAREA_MEDI	LIVINGAPARTMENTS_MEDI	LIVINGAREA_MEDI	NONLIVINGAPARTMENTS_MEDI	NONLIVINGAREA_MEDI	FONDKAPREMONT_MODE	HOUSETYPE_MODE	TOTALAREA_MODE	WALLSMATERIAL_MODE	EMERGENCYSTATE_MODE	OBS_30_CNT_SOCIAL_CIRCLE	DEF_30_CNT_SOCIAL_CIRCLE	OBS_60_CNT_SOCIAL_CIRCLE	DEF_60_CNT_SOCIAL_CIRCLE	DAYS_LAST_PHONE_CHANGE	FLAG_DOCUMENT_2	FLAG_DOCUMENT_3	FLAG_DOCUMENT_4	FLAG_DOCUMENT_5	FLAG_DOCUMENT_6	FLAG_DOCUMENT_7	FLAG_DOCUMENT_8	FLAG_DOCUMENT_9	FLAG_DOCUMENT_10	FLAG_DOCUMENT_11	FLAG_DOCUMENT_12	FLAG_DOCUMENT_13	FLAG_DOCUMENT_14	FLAG_DOCUMENT_15	FLAG_DOCUMENT_16	FLAG_DOCUMENT_17	FLAG_DOCUMENT_18	FLAG_DOCUMENT_19	FLAG_DOCUMENT_20	FLAG_DOCUMENT_21	AMT_REQ_CREDIT_BUREAU_HOUR	AMT_REQ_CREDIT_BUREAU_DAY	AMT_REQ_CREDIT_BUREAU_WEEK	AMT_REQ_CREDIT_BUREAU_MON	AMT_REQ_CREDIT_BUREAU_QRT	AMT_REQ_CREDIT_BUREAU_YEAR
394058	0	Cash loans	F	N	N	0	166500.0	728460.0	37849.5	675000.0	Unaccompanied	Commercial associate	Higher education	Married	House / apartment	0.00963	-9721	-392	-6796.0	-2199		1	1	0	1	0	0	Accountants	2.0	2	2	TUESDAY	16	0	0	0	0	1	1	Business Entity Type 3	0.19878303488473428	0.5028009047801391	0.20208660168203949	0.1485	0.107	0.9886			0.16	0.1379	0.3333		0.1358		0.1546			0.1513	0.111	0.9886			0.1611	0.1379	0.3333		0.1389		0.161			0.1499	0.107	0.9886			0.16	0.1379	0.3333		0.1382		0.1573				block of flats	0.135	Panel	No	0.0	0.0	0.0	0.0	-756.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
346154	0	Cash loans	M	N	N	0	135000.0	170640.0	12496.5	135000.0	Unaccompanied	Commercial associate	Secondary / secondary special	Single / not married	House / apartment	0.031329	-9615	-437	-2001.0	-2001		1	1	0	1	0	0		1.0	2	2	MONDAY	8	0	0	0	0	1	1	Business Entity Type 3	0.09545109495422056	0.35272551108565503	0.392773860603134																																																4.0	0.0	4.0	0.0	-1712.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	4.0
105872	0	Cash loans	F	N	N	0	144000.0	675000.0	24799.5	675000.0	Unaccompanied	Working	Higher education	Married	House / apartment	0.018634	-11213	-1830	-5168.0	-1779		1	1	0	1	1	0		2.0	2	2	THURSDAY	15	0	0	0	1	1	0	Other	0.4138073893655905	0.6625472075279341	0.5136937663039473																																																1.0	0.0	1.0	0.0	-1511.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
335508	0	Cash loans	F	N	N	1	225000.0	443088.0	22752.0	382500.0	Family	Pensioner	Secondary / secondary special	Married	Municipal apartment	0.009657	-18133	365243	-6269.0	-1647		1	0	0	1	0	0		3.0	2	2	SATURDAY	11	0	0	0	0	0	0	XNA		0.2352154050214405	0.5136937663039473	0.1144	0.0513	0.9876	0.83	0.0182	0.04	0.0345	0.3333	0.375	0.0751	0.0925	0.05	0.0039	0.094	0.1166	0.0532	0.9876	0.8367	0.0184	0.0403	0.0345	0.3333	0.375	0.0768	0.10099999999999999	0.0521	0.0039	0.0995	0.1155	0.0513	0.9876	0.8323	0.0184	0.04	0.0345	0.3333	0.375	0.0764	0.0941	0.0509	0.0039	0.0959	reg oper spec account	block of flats	0.0636	Panel	No	0.0	0.0	0.0	0.0	-1088.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	3.0
374825	1	Cash loans	F	N	N	0	180000.0	539100.0	27522.0	450000.0	Unaccompanied	Working	Secondary / secondary special	Widow	House / apartment	0.04622	-13465	-1760	-6861.0	-6048		1	1	1	1	1	0		1.0	1	1	MONDAY	12	0	0	0	0	0	0	Business Entity Type 2	0.2694434607879809	0.6901265354930579	0.4614823912998385	0.0856	0.0549	0.9965	0.9456	0.02	0.04	0.0345	0.3333	0.375	0.0303	0.0681	0.0916	0.0077	0.2524	0.0872	0.057	0.9965	0.9477	0.0202	0.0403	0.0345	0.3333	0.375	0.031	0.0744	0.0954	0.0078	0.2672	0.0864	0.0549	0.9965	0.9463	0.0202	0.04	0.0345	0.3333	0.375	0.0308	0.0693	0.0932	0.0078	0.2577	reg oper account	block of flats	0.1269	Stone, brick	No	0.0	0.0	0.0	0.0	-1958.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
153697	0	Cash loans	F	N	Y	0	112500.0	790434.0	31477.5	706500.0	Unaccompanied	Working	Secondary / secondary special	Single / not married	House / apartment	0.020713	-21453	-915	-6642.0	-4574		1	1	0	1	0	0		1.0	3	3	MONDAY	13	0	0	0	0	0	0	Medicine	0.7597491317396184	0.5622997339827327	0.6263042766749393	0.0619	0.0835	0.9816	0.7484	0.0078	0.0	0.1379	0.1667	0.0417	0.0777	0.0488	0.0557	0.0077	0.0405	0.063	0.0866	0.9816	0.7583	0.0078	0.0	0.1379	0.1667	0.0417	0.0795	0.0533	0.0581	0.0078	0.0429	0.0625	0.0835	0.9816	0.7518	0.0078	0.0	0.1379	0.1667	0.0417	0.0791	0.0496	0.0567	0.0078	0.0414	reg oper spec account	block of flats	0.0569	Stone, brick	No	1.0	0.0	1.0	0.0	-1185.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
413434	0	Cash loans	M	Y	Y	0	180000.0	622413.0	31909.5	495000.0	Unaccompanied	Commercial associate	Higher education	Civil marriage	House / apartment	0.072508	-10338	-969	-4272.0	-2857	13.0	1	1	0	1	1	1	Core staff	2.0	1	1	TUESDAY	13	0	0	0	0	0	0	University		0.7432616595730923	0.7366226976503176	0.2588	0.1726	0.9771	0.6872	0.1318	0.28	0.2414	0.3333	0.375	0.0	0.21100000000000002	0.1614	0.0	0.0	0.2637	0.1791	0.9772	0.6994	0.133	0.282	0.2414	0.3333	0.375	0.0	0.2305	0.1681	0.0	0.0	0.2613	0.1726	0.9771	0.6914	0.1326	0.28	0.2414	0.3333	0.375	0.0	0.2146	0.1643	0.0	0.0	reg oper account	block of flats	0.19899999999999998	Panel	No	0.0	0.0	0.0	0.0	-663.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0
138572	1	Cash loans	F	N	N	0	94500.0	387000.0	30703.5	387000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.014519999999999996	-13361	-1411	-3079.0	-2883		1	1	1	1	0	0	Cleaning staff	2.0	2	2	TUESDAY	9	0	0	0	0	0	0	Telecom		0.6474027333583675	0.17352743046491467																																																7.0	0.0	7.0	0.0	-1965.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	2.0	0.0
251536	0	Cash loans	F	N	N	0	157500.0	225000.0	16303.5	225000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.0228	-11872	-1672	-5824.0	-2952		1	1	1	1	0	0	Managers	2.0	2	2	TUESDAY	17	0	0	0	0	0	0	Business Entity Type 3	0.5320440569222606	0.6068733706602643	0.31703177858344445																																																2.0	0.0	2.0	0.0	-674.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	1.0
239084	0	Cash loans	F	Y	Y	2	112500.0	125640.0	7722.0	90000.0	Unaccompanied	Commercial associate	Incomplete higher	Single / not married	House / apartment	0.007120000000000001	-11139	-203	-854.0	-133	3.0	1	1	0	1	0	0	Realty agents	3.0	2	2	TUESDAY	12	0	0	0	0	0	0	Business Entity Type 3	0.4056836838518665	0.35209669997329185	0.22133520635446602	0.0825	0.0653	0.9752			0.0	0.1379	0.1667		0.0567		0.0625		0.1469	0.084	0.0677	0.9752			0.0	0.1379	0.1667		0.057999999999999996		0.0651		0.1555	0.0833	0.0653	0.9752			0.0	0.1379	0.1667		0.0577		0.0636		0.15		block of flats	0.0642	Stone, brick	No	2.0	0.0	2.0	0.0	-103.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	3.0
127345	0	Cash loans	M	Y	N	0	112500.0	961146.0	34182.0	688500.0	Unaccompanied	Working	Secondary / secondary special	Separated	House / apartment	0.005002	-19546	-563	-2541.0	-2989	10.0	1	1	0	1	0	0	Security staff	1.0	3	3	THURSDAY	14	0	0	0	1	1	0	Business Entity Type 3		0.7728361223418214	0.36227724703843145																																																0.0	0.0	0.0	0.0	-1917.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2.0
237643	0	Cash loans	F	N	Y	0	225000.0	1928304.0	79708.5	1800000.0	Unaccompanied	Pensioner	Higher education	Married	House / apartment	0.018801	-20780	365243	-13556.0	-4248		1	0	0	1	0	0		2.0	2	2	MONDAY	11	0	0	0	0	0	0	XNA	0.5643079008986323	0.5565436211826176	0.6769925032909132	0.0577	0.0756	0.9588	0.4356	0.0	0.0	0.2069	0.0833	0.125	0.0436	0.0462	0.0535	0.0039	0.015	0.0588	0.0784	0.9588	0.4577	0.0	0.0	0.2069	0.0833	0.125	0.0446	0.0505	0.0558	0.0039	0.0158	0.0583	0.0756	0.9588	0.4431	0.0	0.0	0.2069	0.0833	0.125	0.0443	0.047	0.0545	0.0039	0.0153	not specified	block of flats	0.0563	Stone, brick	No	6.0	0.0	6.0	0.0	-3425.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	0.0	1.0
432210	0	Cash loans	F	N	N	0	76500.0	360000.0	18378.0	360000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.007120000000000001	-19451	-1973	-11872.0	-2994		1	1	1	1	0	0	Sales staff	2.0	2	2	THURSDAY	15	0	0	0	0	0	0	Other		0.2937470849685381	0.6894791426446275																																																0.0	0.0	0.0	0.0	-328.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0
223719	0	Cash loans	M	N	Y	0	216000.0	711612.0	22954.5	594000.0	Unaccompanied	Working	Secondary / secondary special	Civil marriage	House / apartment	0.010966	-20116	-6548	-4181.0	-3338		1	1	0	1	0	0	Managers	2.0	2	2	WEDNESDAY	10	0	0	0	0	0	0	Other	0.6022268474092579	0.4872558438497298	0.4223696523543468																																																0.0	0.0	0.0	0.0	-379.0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
191858	0	Cash loans	M	N	Y	0	76500.0	224136.0	17707.5	198000.0	Unaccompanied	Commercial associate	Secondary / secondary special	Single / not married	House / apartment	0.007120000000000001	-9887	-424	-1437.0	-2384		1	1	0	1	0	0		1.0	2	2	SATURDAY	12	0	0	0	0	0	0	Telecom	0.14489778122238428	0.29743057325494376																																																No	0.0	0.0	0.0	0.0	-290.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
210155	0	Cash loans	M	Y	Y	0	135000.0	270000.0	30667.5	270000.0	Unaccompanied	Commercial associate	Secondary / secondary special	Married	House / apartment	0.026392	-14856	-1721	-8199.0	-4515	9.0	1	1	0	1	0	0	Laborers	2.0	2	2	WEDNESDAY	13	0	0	0	0	0	0	Business Entity Type 2		0.3113048100389359	0.3740208032583212	0.0165		0.9767			0.0	0.069	0.0417				0.0139		0.0	0.0168		0.9767			0.0	0.069	0.0417				0.0145		0.0	0.0167		0.9767			0.0	0.069	0.0417				0.0142		0.0		block of flats	0.011000000000000001	Panel	No	3.0	1.0	3.0	0.0	-1208.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	1.0
383570	0	Cash loans	M	N	Y	0	162000.0	331834.5	14746.5	252000.0	Unaccompanied	Working	Higher education	Civil marriage	House / apartment	0.010147	-20104	-666	-4677.0	-1189		1	1	0	1	0	0	Security staff	2.0	2	2	WEDNESDAY	9	0	1	1	0	0	0	Security	0.5591067884423359	0.5726208021951421	0.6801388218428291	0.0186		0.9841									0.0175			0.0189		0.9841									0.0183			0.0187		0.9841									0.0178					0.0141		No	0.0	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	2.0	0.0	1.0
455788	1	Cash loans	M	N	N	0	126000.0	207396.0	8577.0	157500.0	Unaccompanied	Commercial associate	Secondary / secondary special	Married	With parents	0.007273999999999998	-17962	-1654	-1197.0	-1491		1	1	0	1	1	0	Sales staff	2.0	2	2	THURSDAY	20	0	0	0	0	1	1	Trade: type 3		0.3978406358267037	0.08559545132461807																																																0.0	0.0	0.0	0.0	-609.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	5.0
182766	0	Cash loans	F	N	Y	0	121500.0	508495.5	24592.5	454500.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.018801	-12248	-158	-732.0	-2159		1	1	0	1	0	0	Laborers	2.0	2	2	SATURDAY	7	0	0	0	0	1	1	Transport: type 4	0.22303971860298166	0.5317109926842342	0.6006575372857061	0.0309	0.0251	0.9662	0.5376	0.0124	0.0	0.069	0.0833	0.125	0.0099	0.0252	0.0198	0.0	0.0	0.0315	0.0261	0.9662	0.5557	0.0125	0.0	0.069	0.0833	0.125	0.0101	0.0275	0.0206	0.0	0.0	0.0312	0.0251	0.9662	0.5438	0.0125	0.0	0.069	0.0833	0.125	0.0101	0.0257	0.0202	0.0	0.0	reg oper account	block of flats	0.0156	Stone, brick	No	0.0	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2.0
281588	0	Cash loans	F	Y	Y	1	157500.0	594130.5	58891.5	571500.0	Unaccompanied	Commercial associate	Higher education	Married	House / apartment	0.032561	-11368	-3364	-844.0	-2421	7.0	1	1	0	1	0	1	Medicine staff	3.0	1	1	MONDAY	9	0	0	0	0	0	0	Medicine	0.4690533095280161	0.6568526546160957	0.6430255641096323																																																0.0	0.0	0.0	0.0	-878.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2.0
444364	0	Cash loans	M	N	Y	0	135000.0	675000.0	32472.0	675000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.015221	-14131	-3474	-657.0	-5098		1	1	0	1	0	0	Laborers	2.0	2	2	WEDNESDAY	16	0	0	0	0	0	0	Construction		0.6749184930370407																																																	0.0	0.0	0.0	0.0	-958.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	5.0
190551	0	Cash loans	M	Y	Y	0	126000.0	292500.0	21285.0	292500.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.031329	-13913	-5098	-2822.0	-4598	11.0	1	1	1	1	0	0		2.0	2	2	THURSDAY	15	0	0	0	0	1	1	Industry: type 3		0.3968561800002675	0.5424451438613613	0.0021		0.9871					0.0							0.0021		0.9871					0.0							0.0021		0.9871					0.0									0.0021		No	1.0	0.0	1.0	0.0	-976.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	1.0
140004	0	Cash loans	M	Y	Y	0	180000.0	888840.0	32053.5	675000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.010032	-22664	-186	-3776.0	-4782	12.0	1	1	0	1	0	0	Security staff	2.0	2	2	THURSDAY	4	0	0	0	0	1	1	Business Entity Type 3		0.4330111841241509	0.3774042489507649	0.0247	0.0332	0.9737				0.069	0.0833				0.0185			0.0252	0.0344	0.9737				0.069	0.0833				0.0193			0.025	0.0332	0.9737				0.069	0.0833				0.0188				block of flats	0.0157	Stone, brick	No	2.0	1.0	2.0	1.0	-422.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0
307817	0	Cash loans	F	N	Y	0	225000.0	754740.0	22198.5	630000.0	Family	Pensioner	Higher education	Single / not married	House / apartment	0.035792000000000004	-21017	365243	-6355.0	-3953		1	0	0	1	0	0		1.0	2	2	THURSDAY	13	0	0	0	0	0	0	XNA		0.7078413458879441	0.2793353208976285	0.1629		0.9806			0.0	0.1034	0.1667		0.0086		0.0102		0.0	0.166		0.9806			0.0	0.1034	0.1667		0.0088		0.0107		0.0	0.1645		0.9806			0.0	0.1034	0.1667		0.0088		0.0104		0.0		block of flats	0.0142		No	0.0	0.0	0.0	0.0	-2690.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
351511	0	Cash loans	F	N	Y	0	427500.0	1575000.0	60120.0	1575000.0	Unaccompanied	Pensioner	Secondary / secondary special	Married	House / apartment	0.007273999999999998	-23759	365243	-1534.0	-4171		1	0	0	1	0	0		2.0	2	2	WEDNESDAY	12	0	0	0	0	0	0	XNA		0.14376494201779008	0.7209441499436497																																																1.0	0.0	1.0	0.0	-1493.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	2.0	7.0
194699	0	Cash loans	F	N	N	1	247500.0	536917.5	27931.5	463500.0	Unaccompanied	Commercial associate	Higher education	Civil marriage	House / apartment	0.031329	-13199	-1111	-2681.0	-4026		1	1	0	1	0	0	Core staff	3.0	2	2	MONDAY	12	0	0	0	0	1	1	Trade: type 7	0.3273535472308839	0.70056265195321	0.524496446363472	0.1113	0.0	0.9871	0.8232	0.0231	0.08	0.069	0.3333	0.375	0.08800000000000001	0.0908	0.1014	0.0	0.0	0.1134	0.0	0.9871	0.8301	0.0233	0.0806	0.069	0.3333	0.375	0.09	0.0992	0.1057	0.0	0.0	0.1124	0.0	0.9871	0.8256	0.0232	0.08	0.069	0.3333	0.375	0.0895	0.0923	0.1032	0.0	0.0	reg oper account	block of flats	0.0924	Block	No	1.0	0.0	1.0	0.0	-1.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	2.0	1.0
272450	0	Cash loans	F	Y	N	1	202500.0	1546020.0	40783.5	1350000.0	Unaccompanied	Working	Higher education	Married	House / apartment	0.032561	-10316	-1241	-2716.0	-2925	7.0	1	1	0	1	1	0	High skill tech staff	3.0	1	1	MONDAY	19	0	0	0	0	0	0	Industry: type 11	0.5282480952650068	0.7011357453908916	0.5919766183185521	0.0825	0.0671	0.9762			0.0	0.1379	0.1667		0.0149		0.0423		0.0968	0.084	0.0696	0.9762			0.0	0.1379	0.1667		0.0152		0.0441		0.1025	0.0833	0.0671	0.9762			0.0	0.1379	0.1667		0.0151		0.0431		0.0988		block of flats	0.0543	Stone, brick	No	1.0	0.0	1.0	0.0	-553.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	0.0
196414	0	Cash loans	F	N	Y	2	90000.0	225000.0	11781.0	225000.0	Family	Commercial associate	Secondary / secondary special	Civil marriage	Municipal apartment	0.025164	-12728	-2285	-600.0	-4212		1	1	1	1	1	0	Waiters/barmen staff	4.0	2	2	SUNDAY	14	0	0	0	0	0	0	Business Entity Type 3	0.6261374891233015	0.4392438306759901		0.0124	0.0163	0.9727			0.0	0.069	0.0417		0.0454		0.0127		0.0	0.0126	0.0	0.9727			0.0	0.069	0.0417		0.0464		0.0132		0.0	0.0125	0.0163	0.9727			0.0	0.069	0.0417		0.0462		0.013000000000000001		0.0		block of flats	0.0111	Stone, brick	No	13.0	0.0	13.0	0.0	-1313.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	4.0
437361	0	Cash loans	M	Y	Y	0	360000.0	1113840.0	44302.5	900000.0	Family	Working	Higher education	Married	House / apartment	0.003818	-17521	-2387	-2298.0	-1059	27.0	1	1	0	1	0	0		2.0	2	2	FRIDAY	6	0	0	0	0	1	1	Other	0.4767231241761308	0.7381293745631355		0.066	0.0496	0.9737	0.6396	0.0263	0.0	0.1379	0.125		0.04	0.0538	0.053	0.0	0.0	0.0672	0.0397	0.9732	0.6472	0.025	0.0	0.1379	0.125		0.0392	0.0588	0.0525	0.0	0.0	0.0666	0.0496	0.9737	0.6444	0.0265	0.0	0.1379	0.125		0.0407	0.0547	0.054000000000000006	0.0	0.0	not specified	block of flats	0.0532	Block	No	0.0	0.0	0.0	0.0	-657.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	4.0
210062	0	Cash loans	F	N	N	0	112500.0	675000.0	34465.5	675000.0	Unaccompanied	Working	Higher education	Married	House / apartment	0.008625	-13298	-3459	-2198.0	-4512		1	1	0	1	0	0		2.0	2	2	TUESDAY	16	0	0	0	0	1	1	School	0.5053328427549895	0.6506852777944541	0.5867400085415683																																																1.0	0.0	1.0	0.0	-333.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
312308	0	Cash loans	F	N	N	0	81000.0	467257.5	17743.5	328500.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.002134	-15735	-4586	-7514.0	-4230		1	1	0	1	0	0	Core staff	2.0	3	3	SATURDAY	6	0	0	0	0	0	0	Kindergarten		0.7317397161673316	0.622922000268356			0.9771									0.0103					0.9772									0.0107					0.9771									0.0104				block of flats	0.0081		Yes	8.0	0.0	8.0	0.0	-2057.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	5.0
340293	0	Cash loans	F	Y	N	2	247500.0	225000.0	15219.0	225000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.026392	-12743	-1489	-6314.0	-1098	3.0	1	1	1	1	1	0	Sales staff	4.0	2	2	MONDAY	13	0	0	0	0	0	0	Business Entity Type 3	0.6498015839206718	0.6849496478512027	0.2793353208976285	0.1619		0.9786			0.12	0.1034	0.3333				0.1343		0.0164	0.1649		0.9786			0.1208	0.1034	0.3333				0.14		0.0173	0.1634		0.9786			0.12	0.1034	0.3333				0.1368		0.0167		block of flats	0.1092	Stone, brick	No	5.0	0.0	5.0	0.0	-594.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
413820	0	Cash loans	M	Y	Y	1	315000.0	631849.5	50049.0	571500.0	Unaccompanied	Commercial associate	Secondary / secondary special	Married	House / apartment	0.030755	-16239	-1813	-4806.0	-4810	4.0	1	1	0	1	0	1	Drivers	3.0	2	2	SATURDAY	10	0	1	1	0	1	1	Industry: type 9		0.3646006796645633	0.4902575124990026																																																1.0	1.0	1.0	1.0	-1331.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	1.0
240065	0	Cash loans	F	Y	Y	0	180000.0	497520.0	27909.0	450000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.01885	-14321	-4428	-6313.0	-4510	9.0	1	1	1	1	0	0	Managers	2.0	2	2	THURSDAY	13	0	0	0	0	0	0	School	0.7604229187309782	0.4186193787751703	0.5136937663039473																																																6.0	2.0	5.0	1.0	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
117144	0	Cash loans	M	Y	Y	0	202500.0	545040.0	36423.0	450000.0	Unaccompanied	Working	Secondary / secondary special	Single / not married	With parents	0.003813	-9332	-518	-5916.0	-171	20.0	1	1	0	1	0	0		1.0	2	2	SATURDAY	9	0	0	0	0	0	0	Agriculture	0.09882386208736052	0.6765093435602826																																																	2.0	0.0	2.0	0.0	-762.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
190027	0	Cash loans	M	N	N	1	157500.0	358344.0	28440.0	283500.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.010032	-9913	-573	-4241.0	-2593		1	1	0	1	0	0	Laborers	3.0	2	2	MONDAY	3	0	0	0	0	1	1	Transport: type 2	0.08539356756656065	0.19815310928297525																																																	1.0	0.0	1.0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
